"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.493","0.3987","0.0575","330.28","-3.107","-3.357","-1.799","-2.628","-262.3","1020.4","53.42","0","0","0","0","0.4433","-6.67644","-6.67644","-3.834","2.202","1.502","1.20","27.19","-0.480","0.1738","32.62","100","0","0","79.40","0","0","0","0","0","0","0.0000","5508","0","30","2.0000","97.87","1.0000","0","0","0","0","0","0.0000","0","71.39","71.39","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","22.22","76.57","76.57","77.75","77.75","37","-67.02","-8.97","-112.09","-19.39","0.0000","1610.66","84.51","100","26.28","11.43","33.57","18.69","0.0000","1","54.88","0.0000","0.0000","0.0000","0.0000","6592","1212","5993","2874","322.368","336.551","339.531","347.472","24.0691","23.2119","24.8599","24.3328","340.000004000","340.000004000","354.999989000","354.999989000","99.7118","99.6598","99.7462","99.7207","-4.402","-4.644","-2.573","-2.459","-0.38","-0.33","1.98","5.495","76.432","71.075","81.374","78.080","88.582","75.401","86.287","80.471","83.511","71.278","83.190","77.325","79.894","68.522","80.978","75.123","5.038","-5.276","0.10764","0.12384","1.0500","80.69","77.94","79.29","79.29","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.367","0.4358","-0.0221","331.50","-3.070","-3.291","-1.684","-2.643","-262.4","1019.0","53.32","0","0","0","0","0.4435","-6.67644","-6.67644","-3.743","2.294","1.522","3.55","27.38","-0.585","0.2390","32.26","100","0","0","79.41","0","0","0","0","0","0","0.0000","5509","0","30","2.0000","98.56","0.0000","0","0","0","0","0","0.0000","0","71.44","71.44","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","19.61","80.39","80.39","77.72","77.72","37","-43.05","-0.70","-115.01","-32.90","0.0000","1610.61","84.62","100","25.86","10.47","33.15","18.47","0.0000","1","42.35","0.0000","0.0000","0.0000","0.0000","5334","175","6184","3606","325.702","339.393","339.072","345.581","24.0724","23.2110","24.8609","24.3319","340.000004000","340.000004000","354.999989000","354.999989000","99.7121","99.6599","99.7464","99.7208","-4.616","-4.912","-2.809","-2.688","-0.36","-0.45","1.82","4.649","76.452","71.069","81.380","78.074","88.655","75.371","86.320","80.486","83.579","71.250","83.222","77.338","79.957","68.496","81.008","75.134","5.048","-5.287","0.10802","0.12389","1.0500","81.27","78.33","79.75","79.26","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.388","0.3738","-0.0088","331.43","-3.152","-3.188","-1.782","-2.706","-262.5","1018.2","53.25","0","0","0","0","0.4436","-6.67644","-6.67644","-3.740","-0.101","1.585","3.95","27.49","-0.621","0.2605","29.24","100","0","0","79.21","0","0","0","0","0","0","0.0000","5494","0","30","2.0000","98.95","1.0000","0","0","0","0","0","0.0000","0","71.47","71.47","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","33.33","81.61","81.61","76.31","76.31","37","-31.51","-0.95","-123.86","-40.62","0.0000","1610.58","85.03","100","24.63","9.38","33.59","20.09","0.0000","1","36.27","0.0000","0.0000","0.0000","0.0000","5103","288","6394","3695","326.391","339.252","338.486","345.358","24.0742","23.2105","24.8616","24.3314","340.000004000","340.000004000","354.999989000","354.999989000","99.7124","99.6599","99.7465","99.7209","-4.878","-5.173","-2.786","-2.644","-0.37","-0.68","1.49","3.714","76.464","71.066","81.385","78.072","88.701","75.342","86.347","80.497","83.622","71.223","83.246","77.348","79.996","68.471","81.033","75.143","5.070","-5.308","0.10733","0.12228","1.0500","81.36","78.50","79.64","78.88","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.432","0.2948","-0.0150","331.14","-3.156","-3.171","-1.708","-2.632","-262.6","1017.2","53.18","0","0","0","0","0.4438","-6.67644","-6.67644","-3.822","-2.500","1.628","2.05","27.59","-0.600","0.2289","26.99","100","0","0","79.14","0","0","0","0","0","0","0.0000","5490","0","30","2.0000","99.34","0.0000","0","0","0","0","0","1.0000","0","71.50","71.50","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","27.78","80.72","80.72","76.96","76.96","37","-29.93","-3.48","-115.77","-41.56","0.0000","1610.54","85.55","100","24.04","9.27","33.89","21.24","0.0000","1","31.47","0.0000","0.0000","0.0000","0.0000","5407","814","5893","3440","325.599","337.803","339.741","345.875","24.0764","23.2099","24.8623","24.3309","340.000004000","340.000004000","354.999989000","354.999989000","99.7126","99.6599","99.7467","99.7210","-4.998","-5.279","-2.621","-2.477","-0.41","-0.53","1.25","2.973","76.477","71.061","81.389","78.068","88.753","75.323","86.368","80.503","83.669","71.206","83.267","77.353","80.040","68.454","81.052","75.147","5.103","-5.341","0.10704","0.12118","1.0500","81.45","78.94","79.59","78.67","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.436","0.2188","-0.0394","331.99","-3.072","-3.015","-1.621","-2.663","-262.7","1015.9","53.08","0","0","0","0","0.4440","-6.67644","-6.67644","-3.998","-2.331","1.572","0.01","27.70","-0.570","0.1772","28.19","100","0","0","79.60","0","0","0","0","0","0","0.0000","5522","0","30","2.0000","99.72","1.0000","0","0","0","0","0","1.0000","0","71.55","71.55","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","66.67","78.64","78.64","79.61","79.61","37","-41.65","-4.97","-109.45","-24.10","0.0000","1610.49","86.13","100","24.15","10.01","32.85","19.41","0.0000","1","27.06","0.0000","0.0000","0.0000","0.0000","6479","1018","5563","2431","323.039","337.377","340.646","348.572","24.0795","23.2090","24.8631","24.3299","340.000004000","340.000004000","354.999989000","354.999989000","99.7129","99.6599","99.7469","99.7211","-4.931","-5.165","-2.538","-2.400","-0.43","-0.32","1.03","3.426","76.497","71.056","81.394","78.062","88.841","75.310","86.388","80.498","83.751","71.194","83.287","77.348","80.117","68.443","81.073","75.142","5.140","-5.379","0.10815","0.12299","1.0500","81.78","79.42","79.74","79.27","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.545","0.2036","0.0901","330.72","-3.018","-3.376","-1.488","-2.648","-262.9","1014.5","52.98","0","0","0","0","0.4442","-6.67644","-6.67644","-4.028","2.079","1.517","1.87","27.78","-0.565","0.1481","33.32","100","0","0","79.94","0","0","0","0","0","0","0.0000","5545","0","30","2.0000","100.02","0.0000","0","0","0","0","0","1.0000","0","71.61","71.61","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","66.67","75.34","75.34","80.63","80.63","37","-60.49","-9.00","-111.28","-26.04","0.0000","1610.44","86.19","100","27.25","11.31","32.37","16.97","0.0000","1","25.59","0.0000","0.0000","0.0000","0.0000","7057","1364","5735","2536","321.185","336.203","340.254","348.371","24.0833","23.2081","24.8640","24.3288","340.000004000","340.000004000","354.999989000","354.999989000","99.7134","99.6600","99.7471","99.7212","-4.671","-4.917","-2.731","-2.608","-0.42","-0.25","1.02","3.446","76.521","71.051","81.400","78.055","88.955","75.308","86.413","80.489","83.856","71.192","83.311","77.338","80.215","68.441","81.097","75.132","5.136","-5.383","0.10860","0.12518","1.0500","82.44","79.69","80.28","79.51","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.424","0.2707","-0.0630","331.83","-3.158","-3.387","-1.528","-2.769","-263.1","1013.1","52.87","0","0","0","0","0.4444","-6.67644","-6.67644","-3.918","2.785","1.509","2.40","27.88","-0.683","0.2362","33.41","100","0","0","80.29","0","0","0","0","0","0","0.0000","5569","0","30","2.0000","100.38","1.0000","0","0","0","0","0","1.0000","0","71.66","71.66","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","55.56","79.51","79.51","77.98","77.98","37","-36.09","-1.45","-124.70","-33.03","0.0000","1610.39","85.84","100","26.49","10.93","31.98","17.04","0.0000","1","29.90","0.0000","0.0000","0.0000","0.0000","5425","365","6515","3038","325.529","338.963","338.329","347.187","24.0869","23.2072","24.8650","24.3277","340.000004000","340.000004000","354.999989000","354.999989000","99.7138","99.6601","99.7473","99.7214","-4.827","-5.115","-2.999","-2.876","-0.36","-0.31","1.13","3.459","76.543","71.044","81.406","78.048","89.043","75.283","86.447","80.489","83.937","71.169","83.344","77.338","80.290","68.419","81.129","75.131","5.120","-5.364","0.10885","0.12508","1.0500","82.80","79.88","80.74","79.74","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.614","0.2714","0.1118","329.00","-3.228","-3.220","-1.664","-2.762","-263.7","1010.4","52.66","0","0","0","0","0.4448","-6.67644","-6.67644","-4.011","0.445","1.517","0.07","28.12","-0.652","0.1763","30.73","100","0","0","81.26","0","0","0","0","0","0","0.0000","5637","0","30","2.0000","101.25","0.0000","0","0","0","0","0","1.0000","0","71.75","71.75","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","15.15","75.16","75.16","78.95","78.95","37","-47.16","-7.39","-111.67","-29.26","0.0000","1610.29","85.90","100","27.02","10.91","34.15","19.92","0.0000","1","38.63","0.0000","0.0000","0.0000","0.0000","7295","1361","5865","2957","320.575","336.157","339.912","347.186","24.0937","23.2053","24.8672","24.3261","340.000004000","340.000004000","354.999989000","354.999989000","99.7145","99.6602","99.7478","99.7216","-4.959","-5.217","-2.773","-2.647","-0.47","-0.34","1.35","3.923","76.586","71.034","81.420","78.038","89.242","75.245","86.523","80.508","84.120","71.134","83.419","77.354","80.462","68.386","81.202","75.145","5.119","-5.366","0.10677","0.12251","1.0500","83.19","80.61","81.35","80.83","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.614","0.2714","0.1118","329.00","-3.228","-3.220","-1.664","-2.762","-263.7","1010.4","52.66","0","0","0","0","0.4448","-6.67644","-6.67644","-4.011","0.445","1.517","0.07","28.12","-0.652","0.1763","30.73","100","0","0","81.26","0","0","0","0","0","0","0.0000","5637","0","30","2.0000","101.25","1.0000","0","0","0","0","0","1.0000","0","71.75","71.75","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","15.15","75.16","75.16","78.95","78.95","37","-47.16","-7.39","-111.67","-29.26","0.0000","1610.29","85.90","100","27.02","10.91","34.15","19.92","0.0000","1","38.63","0.0000","0.0000","0.0000","0.0000","7295","1361","5865","2957","320.575","336.157","339.912","347.186","24.0937","23.2053","24.8672","24.3261","340.000004000","340.000004000","354.999989000","354.999989000","99.7145","99.6602","99.7478","99.7216","-4.959","-5.217","-2.773","-2.647","-0.47","-0.34","1.35","3.923","76.586","71.034","81.420","78.038","89.242","75.245","86.523","80.508","84.120","71.134","83.419","77.354","80.462","68.386","81.202","75.145","5.119","-5.366","0.10677","0.12251","1.0500","83.19","80.61","81.35","80.83","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.484","0.3309","0.0275","329.85","-3.253","-3.516","-1.583","-2.972","-264.0","1009.0","52.55","0","0","0","0","0.4450","-6.67644","-6.67644","-3.925","3.977","1.454","2.86","28.25","-0.689","0.1925","34.06","100","0","0","82.22","0","0","0","0","0","0","0.0000","5703","0","30","2.0000","101.69","0.0000","0","0","0","0","0","1.0000","0","71.81","71.81","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","19.61","76.41","76.41","78.29","78.29","37","-45.27","-3.55","-116.87","-20.89","0.0000","1610.24","85.67","100","28.65","11.52","33.77","18.00","0.0000","1","40.78","0.0000","0.0000","0.0000","0.0000","6363","721","6305","2778","322.813","337.967","338.875","347.754","24.0978","23.2044","24.8684","24.3251","340.000004000","340.000004000","354.999989000","354.999989000","99.7150","99.6603","99.7480","99.7218","-4.812","-5.101","-2.973","-2.875","-0.42","-0.30","1.55","5.108","76.611","71.028","81.427","78.031","89.354","75.237","86.560","80.514","84.224","71.126","83.454","77.358","80.558","68.379","81.237","75.148","5.102","-5.351","0.10717","0.12435","1.0500","83.85","80.95","82.10","82.09","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.507","0.3798","0.0481","329.57","-3.143","-3.297","-1.734","-2.738","-264.5","1007.2","52.41","0","0","0","0","0.4452","-6.67644","-6.67644","-3.856","-0.586","1.573","2.88","28.46","-0.760","0.2531","27.98","100","0","0","82.03","0","0","0","0","0","0","0.0000","5690","0","30","2.0000","102.47","1.0000","0","0","0","0","0","1.0000","0","71.87","71.87","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","30.30","79.97","79.97","73.09","73.09","37","-19.84","-2.73","-125.28","-44.76","0.0000","1610.18","85.84","100","24.86","10.34","35.75","20.12","0.0000","1","41.27","0.0000","0.0000","0.0000","0.0000","5411","826","6599","3890","325.757","337.843","337.961","344.622","24.1020","23.2032","24.8701","24.3241","340.000004000","340.000004000","354.999989000","354.999989000","99.7155","99.6603","99.7484","99.7220","-5.301","-5.581","-2.924","-2.779","-0.44","-0.53","1.58","3.661","76.638","71.020","81.439","78.026","89.469","75.194","86.630","80.541","84.329","71.087","83.523","77.383","80.656","68.342","81.303","75.170","5.122","-5.361","0.10493","0.12215","1.0500","84.01","81.42","82.40","81.72","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.546","0.3000","0.0938","329.13","-3.125","-3.313","-1.708","-2.801","-264.8","1006.2","52.33","0","0","0","0","0.4454","-6.67644","-6.67644","-3.922","-1.078","1.546","-0.02","28.56","-0.707","0.1997","27.98","100","0","0","82.50","0","0","0","0","0","0","0.0000","5723","0","30","2.0000","102.83","0.0000","0","0","0","0","0","1.0000","0","71.91","71.91","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","27.78","76.93","76.93","75.54","75.54","37","-29.50","-7.52","-110.79","-31.46","0.0000","1610.14","85.96","100","25.30","10.91","35.58","20.54","0.0000","1","41.66","0.0000","0.0000","0.0000","0.0000","6436","1626","5811","3135","322.933","335.668","339.892","346.705","24.1046","23.2025","24.8710","24.3236","340.000004000","340.000004000","354.999989000","354.999989000","99.7157","99.6604","99.7485","99.7221","-5.206","-5.462","-2.740","-2.606","-0.51","-0.38","1.43","3.910","76.654","71.016","81.444","78.022","89.538","75.193","86.656","80.550","84.393","71.086","83.547","77.390","80.715","68.340","81.327","75.176","5.128","-5.368","0.10523","0.12194","1.0500","84.25","81.86","82.53","82.19","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.463","0.3335","-0.0298","330.28","-3.160","-3.504","-1.509","-2.833","-265.4","1004.6","52.20","0","0","0","0","0.4456","-6.67644","-6.67644","-3.897","2.420","1.409","1.92","28.72","-0.728","0.2049","31.41","100","0","0","83.39","0","0","0","0","0","0","0.0000","5784","0","30","2.0000","103.38","1.0000","0","0","0","0","0","1.0000","0","71.97","71.97","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","66.67","77.54","77.54","78.00","78.00","37","-36.63","-1.49","-122.47","-22.51","0.0000","1610.08","85.96","100","27.12","11.17","33.72","18.18","0.0000","1","41.86","0.0000","0.0000","0.0000","0.0000","6504","415","6466","2777","322.629","338.791","338.452","347.791","24.1092","23.2014","24.8723","24.3225","340.000004000","340.000004000","354.999989000","354.999989000","99.7163","99.6605","99.7488","99.7223","-5.048","-5.332","-2.898","-2.780","-0.46","-0.37","1.56","4.782","76.683","71.009","81.452","78.016","89.686","75.179","86.700","80.557","84.530","71.072","83.590","77.396","80.842","68.327","81.368","75.180","5.123","-5.369","0.10723","0.12417","1.0500","85.02","82.30","83.32","83.32","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.435","0.3687","0.0030","330.39","-3.221","-3.448","-1.749","-2.751","-265.8","1003.3","52.10","0","0","0","0","0.4458","-6.67644","-6.67644","-3.857","0.427","1.524","5.43","28.87","-0.767","0.2403","28.28","100","0","0","83.27","0","0","0","0","0","0","0.0000","5776","0","30","2.0000","103.94","0.0000","0","0","0","0","0","0.0000","0","72.02","72.02","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","55.56","80.30","80.30","76.19","76.19","37","-18.88","-0.97","-120.84","-41.38","0.0000","1610.03","85.96","100","26.21","9.88","34.40","19.57","0.0000","1","41.86","0.0000","0.0000","0.0000","0.0000","5283","393","6405","3737","325.853","339.052","338.465","345.215","24.1126","23.2005","24.8736","24.3218","340.000004000","340.000004000","354.999989000","354.999989000","99.7167","99.6605","99.7491","99.7224","-5.306","-5.608","-2.920","-2.772","-0.42","-0.62","1.54","3.749","76.704","71.004","81.460","78.011","89.777","75.143","86.743","80.573","84.614","71.040","83.632","77.410","80.920","68.297","81.410","75.193","5.127","-5.373","0.10647","0.12267","1.0500","85.24","82.56","83.59","83.00","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.591","0.2940","0.0797","329.16","-3.119","-3.051","-1.778","-2.751","-266.3","1002.1","52.00","0","0","0","0","0.4460","-6.67644","-6.67644","-3.913","-0.235","1.587","0.73","28.99","-0.726","0.2090","27.98","100","0","0","83.72","0","0","0","0","0","0","0.0000","5807","0","30","2.0000","104.39","1.0000","0","0","0","0","0","0.0000","0","72.06","72.06","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","66.67","76.40","76.40","76.47","76.47","37","-26.81","-8.93","-112.58","-32.70","0.0000","1609.98","86.07","100","25.70","10.73","34.00","20.43","0.0000","1","41.76","0.0000","0.0000","0.0000","0.0000","6389","1933","5924","3186","323.088","334.665","339.778","346.579","24.1158","23.1997","24.8747","24.3212","340.000004000","340.000004000","354.999989000","354.999989000","99.7170","99.6606","99.7493","99.7225","-5.263","-5.523","-2.754","-2.614","-0.53","-0.41","1.45","3.837","76.724","70.998","81.466","78.007","89.870","75.139","86.777","80.587","84.699","71.035","83.665","77.421","80.999","68.292","81.441","75.203","5.134","-5.376","0.10695","0.12205","1.0500","85.49","83.13","83.79","83.42","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.548","0.3168","0.0757","329.39","-3.056","-3.438","-1.449","-2.680","-267.0","1000.4","51.87","0","0","0","0","0.4463","-6.67644","-6.67644","-3.706","3.453","1.587","2.39","29.15","-0.727","0.2100","32.05","100","0","0","84.64","0","0","0","0","0","0","0.0000","5871","0","30","2.0000","104.94","0.0000","0","0","0","0","0","0.0000","0","72.12","72.12","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","15.87","76.02","76.02","78.41","78.41","37","-42.73","-2.71","-122.03","-22.82","0.0000","1609.92","86.01","100","27.63","11.50","33.84","18.05","0.0000","1","41.86","0.0000","0.0000","0.0000","0.0000","7088","652","6401","2760","321.072","338.095","338.514","347.740","24.1210","23.1985","24.8762","24.3201","340.000004000","340.000004000","354.999989000","354.999989000","99.7181","99.6607","99.7499","99.7229","-5.034","-5.316","-2.876","-2.765","-0.46","-0.35","1.53","4.747","76.756","70.991","81.477","78.001","90.165","75.102","86.882","80.616","84.971","71.001","83.766","77.447","81.254","68.260","81.540","75.225","5.124","-5.371","0.10709","0.12430","1.0500","86.32","83.60","84.56","84.56","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.577","0.3211","0.0940","327.79","-3.110","-3.424","-1.705","-2.703","-268.1","998.2","51.69","0","0","0","0","0.4466","-6.67644","-6.67644","-3.676","1.502","1.666","4.52","29.39","-0.758","0.2606","29.00","100","0","0","84.70","0","0","0","0","0","0","0.0000","5875","0","30","2.0000","105.82","1.0000","0","0","0","0","0","0.0000","0","72.21","72.21","0.00","48.94","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","11.91","76.89","76.89","76.11","76.11","37","-27.36","-2.55","-125.49","-44.27","0.0000","1609.84","85.84","100","27.97","10.76","35.41","21.70","0.0000","1","42.64","0.0000","0.0000","0.0000","0.0000","6423","752","6491","3781","323.005","337.979","338.237","345.074","24.1277","23.1970","24.8786","24.3191","340.000004000","340.000004000","354.999989000","354.999989000","99.7184","99.6608","99.7500","99.7230","-5.261","-5.549","-2.866","-2.738","-0.47","-0.49","1.40","3.460","76.798","70.981","81.492","77.995","90.226","75.088","86.906","80.627","85.028","70.988","83.790","77.457","81.306","68.248","81.564","75.234","5.113","-5.363","0.10526","0.12076","1.0500","86.82","84.21","85.02","84.27","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.000","0.00","68.0000010000","0.00","26","26","26","26","-1.577","0.3211","0.0940","327.79","-3.110","-3.424","-1.705","-2.703","-268.1","998.2","51.69","0","0","0","0","0.4466","-6.67644","-6.67644","-3.676","1.502","1.666","4.52","29.39","-0.758","0.2606","29.00","100","0","0","84.70","0","0","0","0","0","0","0.0000","5875","0","30","2.0000","105.82","0.0000","0","0","0","0","0","0.0000","0","72.21","72.21","0.00","48.94","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","11.91","76.89","76.89","76.11","76.11","37","-27.36","-2.55","-125.49","-44.27","0.0000","1609.84","85.84","100","27.97","10.76","35.41","21.70","0.0000","1","42.64","0.0000","0.0000","0.0000","0.0000","6423","752","6491","3781","323.005","337.979","338.237","345.074","24.1277","23.1970","24.8786","24.3191","340.000004000","340.000004000","354.999989000","354.999989000","99.7184","99.6608","99.7500","99.7230","-5.261","-5.549","-2.866","-2.738","-0.47","-0.49","1.40","3.460","76.798","70.981","81.492","77.995","90.226","75.088","86.906","80.627","85.028","70.988","83.790","77.457","81.306","68.248","81.564","75.234","5.113","-5.363","0.10526","0.12076","1.0500","86.82","84.21","85.02","84.27","0","0"
