"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0631","0.2191","-0.2229","329.635","-3.507","-3.473","-2.425","-2.430","316.8","26.9","9.964","0","0","0","0","0.1775","-6.67644","-6.67644","1.828","-1.284","1.325","-0.526","59.090","-0.032","0.4877","0.57","100","0","0","168.35","0","0","0","0","0","0","0.0000","6070.3","0","30","5.0000","212.71","0.0000","0","0","0","0","0","1.0000","0","16.96","16.96","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","74.346","74.346","69.03","69.03","37","-22.69","16.47","-33.75","27.52","1.0000","1595.66","0.58","100","21.940","21.673","31.664","31.223","0.0000","1","100.00","0","0","0","0","3780","3581","4971","4820","329.818","330.158","342.060","342.321","23.7590","23.1159","24.4810","24.1929","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7723","99.9081","99.8896","0.027","-0.126","-0.144","0.064","-0.062","-0.059","1.486","1.512","74.494","70.475","79.006","77.205","73.043","67.208","78.641","75.813","68.924","63.516","75.518","72.658","66.037","61.050","73.434","70.547","-0.008","-0.078","0.11004","0.11054","1.0500","173.00","172.95","168.30","168.30","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0650","0.2258","-0.2180","329.414","-3.493","-3.472","-2.418","-2.420","317.3","25.9","9.991","0","0","0","0","0.1775","-6.67644","-6.67644","1.809","-0.441","1.315","-0.115","59.131","-0.032","0.4980","0.63","100","0","0","168.41","0","0","0","0","0","0","0.0000","6072.4","0","30","5.0000","212.86","0.0000","0","0","0","0","0","1.0000","0","16.96","16.96","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","74.017","74.017","69.08","69.08","37","-23.62","16.72","-35.90","28.91","1.0000","1595.66","0.58","100","22.125","21.634","31.235","30.683","0.0000","1","100.00","0","0","0","0","3910","3622","5178","5008","329.424","330.025","341.551","341.856","23.7586","23.1152","24.4811","24.1928","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7723","99.9082","99.8896","0.027","-0.126","-0.149","0.064","-0.064","-0.062","1.449","1.477","74.491","70.471","79.007","77.204","73.025","67.195","78.632","75.807","68.907","63.503","75.510","72.652","66.021","61.039","73.426","70.541","-0.008","-0.078","0.11044","0.11106","1.0500","173.15","173.09","168.39","168.39","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0670","0.2253","-0.1654","328.766","-3.491","-3.478","-2.420","-2.413","317.8","24.9","10.017","0","0","0","0","0.1782","-6.67644","-6.67644","1.803","0.211","1.314","0.185","59.172","-0.031","0.5089","0.66","100","0","0","168.47","0","0","0","0","0","0","0.0000","6074.7","0","30","5.0000","213.00","1.0000","0","0","0","0","0","1.0000","0","17.00","17.00","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","73.167","73.167","68.63","68.63","37","-25.49","18.29","-37.58","30.07","1.0000","1595.61","0.56","100","22.393","21.772","31.253","30.628","0.0000","1","100.00","0","0","0","0","4151","3858","5325","5170","328.786","329.386","341.165","341.440","23.7582","23.1146","24.4813","24.1927","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9082","99.8896","0.027","-0.124","-0.151","0.062","-0.063","-0.061","1.407","1.438","74.489","70.467","79.008","77.204","73.007","67.182","78.625","75.801","68.891","63.492","75.503","72.646","66.006","61.028","73.419","70.535","-0.009","-0.077","0.11038","0.11107","1.0500","173.30","173.24","168.45","168.45","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0691","0.2177","-0.0652","327.691","-3.503","-3.493","-2.431","-2.407","318.3","23.9","10.043","0","0","0","0","0.1782","-6.67644","-6.67644","1.809","0.670","1.322","0.373","59.213","-0.032","0.5205","0.67","100","0","0","168.54","0","0","0","0","0","0","0.0000","6077.2","0","30","5.0000","213.15","1.0000","0","0","0","0","0","1.0000","0","17.00","17.00","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","71.798","71.798","67.69","67.69","37","-28.31","21.19","-38.79","31.00","1.0000","1595.61","0.51","100","22.744","22.088","31.720","31.057","0.0000","1","100.00","0","0","0","0","4501","4290","5413","5306","327.903","328.239","340.901","341.072","23.7579","23.1141","24.4816","24.1927","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9083","99.8897","0.027","-0.121","-0.151","0.059","-0.059","-0.057","1.361","1.393","74.487","70.463","79.010","77.204","72.990","67.170","78.618","75.796","68.876","63.481","75.497","72.642","65.992","61.017","73.413","70.531","-0.012","-0.074","0.10985","0.11059","1.0500","173.45","173.39","168.50","168.50","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0711","0.2101","0.0350","326.617","-3.516","-3.508","-2.442","-2.401","318.8","22.9","10.069","0","0","0","0","0.1789","-6.67644","-6.67644","1.814","1.130","1.330","0.561","59.253","-0.032","0.5320","0.68","100","0","0","168.61","0","0","0","0","0","0","0.0000","6079.7","0","30","5.0000","213.30","0.0000","0","0","0","0","0","1.0000","0","17.05","17.05","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","70.428","70.428","66.75","66.75","37","-31.13","24.09","-40.01","31.93","1.0000","1595.57","0.46","100","23.094","22.404","32.187","31.486","0.0000","1","100.00","0","0","0","0","4852","4721","5501","5441","327.020","327.093","340.637","340.704","23.7576","23.1136","24.4818","24.1927","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9083","99.8897","0.026","-0.118","-0.151","0.056","-0.054","-0.053","1.315","1.349","74.485","70.460","79.011","77.205","72.973","67.158","78.612","75.791","68.860","63.470","75.490","72.637","65.978","61.007","73.407","70.526","-0.014","-0.072","0.10932","0.11011","1.0500","173.59","173.53","168.54","168.54","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0703","0.2113","0.1078","325.098","-3.549","-3.537","-2.475","-2.452","319.3","21.8","10.097","0","0","0","0","0.1789","-6.67644","-6.67644","1.867","1.939","1.339","0.423","59.296","-0.031","0.5616","0.64","100","0","0","168.63","0","0","0","0","0","0","0.0000","6080.4","0","30","5.0000","213.45","0.0000","0","0","0","0","0","1.0000","0","17.05","17.05","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","233.33","69.779","69.779","64.45","64.45","37","-30.48","24.11","-44.14","36.06","1.0000","1595.57","0.39","100","23.837","23.214","33.451","32.943","0.0000","1","100.00","0","0","0","0","4793","4697","5861","5818","327.110","327.096","339.704","339.698","23.7575","23.1132","24.4822","24.1929","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9084","99.8898","0.035","-0.120","-0.150","0.058","-0.051","-0.050","1.253","1.286","74.484","70.458","79.013","77.206","72.957","67.148","78.606","75.788","68.845","63.461","75.485","72.634","65.963","60.998","73.401","70.523","-0.018","-0.068","0.10776","0.10834","1.0500","173.75","173.69","168.58","168.58","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0696","0.2125","0.1805","323.579","-3.583","-3.566","-2.508","-2.504","319.8","20.7","10.125","0","0","0","0","0.1789","-6.67644","-6.67644","1.920","2.748","1.349","0.285","59.339","-0.031","0.5912","0.60","100","0","0","168.65","0","0","0","0","0","0","0.0000","6081.1","0","30","5.0000","213.61","0.0000","0","0","0","0","0","1.0000","0","17.05","17.05","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","300.00","69.130","69.130","62.16","62.16","37","-29.83","24.13","-48.26","40.19","1.0000","1595.57","0.32","100","24.580","24.025","34.714","34.400","0.0000","1","100.00","0","0","0","0","4735","4672","6222","6194","327.200","327.100","338.772","338.693","23.7574","23.1129","24.4825","24.1931","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9084","99.8898","0.043","-0.122","-0.148","0.060","-0.048","-0.047","1.191","1.223","74.483","70.456","79.016","77.207","72.940","67.138","78.600","75.785","68.830","63.452","75.479","72.631","65.949","60.989","73.395","70.520","-0.021","-0.065","0.10621","0.10658","1.0500","173.91","173.86","168.62","168.62","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0665","0.2134","0.1858","322.776","-3.589","-3.580","-2.540","-2.547","320.4","19.6","10.154","0","0","0","0","0.1796","-6.67644","-6.67644","1.964","2.482","1.354","0.176","59.382","-0.029","0.6126","0.55","100","0","0","168.71","0","0","0","0","0","0","0.0000","6083.3","0","30","5.0000","213.76","1.0000","0","0","0","0","0","1.0000","0","17.10","17.10","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","300.00","69.360","69.360","60.47","60.47","37","-27.97","22.87","-50.22","42.46","1.0000","1595.52","0.27","100","24.900","24.396","36.004","35.762","0.0000","1","100.00","0","0","0","0","4541","4457","6405","6379","327.701","327.661","338.287","338.185","23.7571","23.1124","24.4830","24.1934","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9085","99.8899","0.051","-0.123","-0.143","0.060","-0.045","-0.044","1.157","1.186","74.482","70.453","79.019","77.209","72.923","67.127","78.596","75.782","68.815","63.441","75.475","72.629","65.935","60.980","73.391","70.518","-0.024","-0.061","0.10473","0.10503","1.0500","174.03","173.98","168.68","168.68","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0610","0.2141","0.1237","322.691","-3.566","-3.580","-2.572","-2.583","320.9","18.5","10.183","0","0","0","0","0.1796","-6.67644","-6.67644","1.998","1.142","1.355","0.097","59.425","-0.028","0.6257","0.47","100","0","0","168.81","0","0","0","0","0","0","0.0000","6086.8","0","30","5.0000","213.92","1.0000","0","0","0","0","0","1.0000","0","17.10","17.10","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","233.33","70.470","70.470","59.41","59.41","37","-24.91","20.33","-50.00","42.88","1.0000","1595.52","0.22","100","24.798","24.327","37.319","37.029","0.0000","1","100.00","0","0","0","0","4212","4050","6410","6373","328.612","328.781","338.250","338.176","23.7567","23.1118","24.4835","24.1937","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9085","99.8899","0.058","-0.122","-0.135","0.059","-0.044","-0.043","1.150","1.176","74.479","70.449","79.022","77.211","72.906","67.114","78.592","75.781","68.799","63.430","75.471","72.627","65.919","60.969","73.387","70.516","-0.028","-0.058","0.10333","0.10369","1.0500","174.11","174.06","168.77","168.77","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0556","0.2147","0.0616","322.606","-3.544","-3.580","-2.603","-2.619","321.4","17.4","10.213","0","0","0","0","0.1803","-6.67644","-6.67644","2.032","-0.198","1.356","0.018","59.468","-0.026","0.6387","0.40","100","0","0","168.91","0","0","0","0","0","0","0.0000","6090.4","0","30","5.0000","214.08","0.0000","0","0","0","0","0","1.0000","0","17.15","17.15","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","166.66","71.580","71.580","58.34","58.34","37","-21.86","17.78","-49.78","43.30","1.0000","1595.47","0.18","100","24.696","24.258","38.635","38.296","0.0000","1","100.00","0","0","0","0","3883","3643","6416","6366","329.523","329.901","338.212","338.166","23.7563","23.1112","24.4840","24.1940","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9085","99.8900","0.065","-0.121","-0.126","0.057","-0.043","-0.041","1.144","1.166","74.477","70.445","79.025","77.213","72.889","67.102","78.588","75.779","68.783","63.419","75.467","72.626","65.904","60.959","73.383","70.514","-0.032","-0.054","0.10192","0.10235","1.0500","174.19","174.15","168.85","168.85","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0548","0.2117","0.0032","323.538","-3.524","-3.600","-2.594","-2.600","322.0","16.3","10.243","0","0","0","0","0.1803","-6.67644","-6.67644","1.995","-1.219","1.371","0.712","59.510","-0.022","0.6059","0.37","100","0","0","169.10","0","0","0","0","0","0","0.0000","6097.5","0","30","5.0000","214.23","0.0000","0","0","0","0","0","1.0000","0","17.15","17.15","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","144.44","71.864","71.864","60.29","60.29","37","-22.02","17.74","-45.88","39.92","1.0000","1595.47","0.03","100","24.560","23.713","38.096","37.842","0.0000","1","100.00","0","0","0","0","3960","3562","6053","6013","329.323","330.165","339.148","339.093","23.7559","23.1104","24.4844","24.1942","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9086","99.8900","0.070","-0.113","-0.126","0.059","-0.045","-0.045","1.203","1.223","74.474","70.440","79.027","77.214","72.870","67.086","78.582","75.776","68.765","63.405","75.461","72.622","65.888","60.945","73.377","70.511","-0.039","-0.046","0.10264","0.10296","1.0500","174.27","174.22","169.03","169.03","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0541","0.2087","-0.0552","324.470","-3.503","-3.621","-2.584","-2.580","322.5","15.2","10.273","0","0","0","0","0.1803","-6.67644","-6.67644","1.958","-2.239","1.386","1.406","59.553","-0.019","0.5730","0.33","100","0","0","169.30","0","0","0","0","0","0","0.0000","6104.6","0","30","5.0000","214.38","0.0000","0","0","0","0","0","1.0000","0","17.15","17.15","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","122.22","72.149","72.149","62.24","62.24","37","-22.18","17.70","-41.97","36.53","1.0000","1595.47","-0.11","100","24.423","23.168","37.557","37.388","0.0000","1","100.00","0","0","0","0","4037","3480","5690","5660","329.124","330.429","340.084","340.021","23.7554","23.1097","24.4847","24.1944","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9086","99.8901","0.074","-0.104","-0.126","0.060","-0.047","-0.049","1.262","1.280","74.471","70.435","79.029","77.215","72.851","67.070","78.576","75.772","68.748","63.390","75.455","72.618","65.872","60.932","73.371","70.507","-0.047","-0.039","0.10336","0.10357","1.0500","174.35","174.30","169.22","169.22","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0505","0.2076","-0.0995","325.254","-3.515","-3.609","-2.571","-2.558","323.0","14.2","10.302","0","0","0","0","0.1810","-6.67644","-6.67644","1.914","-2.546","1.417","1.783","59.594","-0.015","0.5417","0.27","100","0","0","169.50","0","0","0","0","0","0","0.0000","6111.8","0","30","5.0000","214.52","1.0000","0","0","0","0","0","1.0000","0","17.20","17.20","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","155.55","72.123","72.123","63.68","63.68","37","-21.94","19.02","-38.81","34.10","1.0000","1595.41","-0.24","100","24.291","22.966","36.738","36.605","0.0000","1","100.00","0","0","0","0","4033","3607","5407","5394","329.132","330.088","340.823","340.734","23.7550","23.1090","24.4850","24.1945","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9087","99.8901","0.080","-0.093","-0.125","0.064","-0.049","-0.054","1.318","1.332","74.469","70.431","79.031","77.215","72.832","67.055","78.569","75.767","68.730","63.377","75.448","72.614","65.856","60.919","73.363","70.502","-0.055","-0.031","0.10436","0.10452","1.0500","174.44","174.40","169.41","169.41","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0440","0.2083","-0.1295","325.889","-3.558","-3.567","-2.553","-2.533","323.5","13.2","10.329","0","0","0","0","0.1810","-6.67644","-6.67644","1.864","-2.140","1.462","1.842","59.633","-0.011","0.5120","0.16","100","0","0","169.70","0","0","0","0","0","0","0.0000","6118.9","0","30","5.0000","214.66","1.0000","0","0","0","0","0","1.0000","0","17.20","17.20","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","244.44","71.786","71.786","64.61","64.61","37","-21.27","21.68","-36.40","32.61","1.0000","1595.41","-0.38","100","24.164","23.109","35.639","35.492","0.0000","1","100.00","0","0","0","0","3947","3942","5205","5216","329.348","329.141","341.367","341.231","23.7546","23.1084","24.4851","24.1944","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9087","99.8902","0.088","-0.080","-0.123","0.070","-0.050","-0.061","1.369","1.379","74.466","70.427","79.032","77.215","72.813","67.041","78.560","75.761","68.713","63.364","75.440","72.608","65.840","60.907","73.355","70.497","-0.064","-0.022","0.10563","0.10581","1.0500","174.55","174.54","169.61","169.61","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0376","0.2091","-0.1596","326.525","-3.602","-3.524","-2.535","-2.507","324.0","12.1","10.357","0","0","0","0","0.1817","-6.67644","-6.67644","1.814","-1.734","1.507","1.901","59.672","-0.007","0.4823","0.06","100","0","0","169.90","0","0","0","0","0","0","0.0000","6126.1","0","30","5.0000","214.80","0.0000","0","0","0","0","0","0.0000","0","17.25","17.25","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","333.34","71.450","71.450","65.54","65.54","37","-20.61","24.34","-33.99","31.13","1.0000","1595.37","-0.52","100","24.037","23.252","34.539","34.380","0.0000","1","100.00","0","0","0","0","3862","4277","5003","5037","329.564","328.193","341.911","341.729","23.7542","23.1078","24.4852","24.1944","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9088","99.8902","0.095","-0.068","-0.121","0.077","-0.052","-0.067","1.421","1.425","74.463","70.424","79.033","77.215","72.794","67.027","78.552","75.755","68.696","63.351","75.432","72.602","65.824","60.895","73.347","70.491","-0.073","-0.013","0.10690","0.10710","1.0500","174.66","174.67","169.81","169.81","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0303","0.2085","-0.1021","326.267","-3.597","-3.521","-2.534","-2.474","324.5","11.1","10.383","0","0","0","0","0.1817","-6.67644","-6.67644","1.803","-0.887","1.516","0.837","59.712","-0.001","0.4836","-0.10","100","0","0","169.98","0","0","0","0","0","0","0.0000","6129.1","0","30","5.0000","214.95","0.0000","0","0","0","0","0","0.0000","0","17.25","17.25","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","244.44","70.680","70.680","65.89","65.89","37","-21.81","26.17","-33.77","33.43","1.0000","1595.37","-0.59","100","24.020","23.721","33.790","33.948","0.0000","1","100.00","0","0","0","0","4119","4428","5069","5211","328.911","327.780","341.768","341.261","23.7538","23.1074","24.4853","24.1944","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9088","99.8902","0.103","-0.056","-0.108","0.093","-0.051","-0.066","1.399","1.399","74.461","70.421","79.033","77.215","72.778","67.016","78.544","75.751","68.682","63.341","75.424","72.597","65.810","60.886","73.339","70.487","-0.077","-0.009","0.10769","0.10753","1.0500","174.80","174.82","169.91","169.91","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0230","0.2078","-0.0447","326.010","-3.592","-3.519","-2.533","-2.440","325.0","10.1","10.410","0","0","0","0","0.1817","-6.67644","-6.67644","1.792","-0.041","1.525","-0.228","59.751","0.005","0.4849","-0.26","100","0","0","170.06","0","0","0","0","0","0","0.0000","6132.2","0","30","5.0000","215.09","0.0000","0","0","0","0","0","0.0000","0","17.25","17.25","97.75","34.965","0.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","155.55","69.911","69.911","66.23","66.23","37","-23.01","27.99","-33.55","35.73","1.0000","1595.37","-0.66","100","24.003","24.190","33.041","33.516","0.0000","1","100.00","0","0","0","0","4376","4579","5134","5386","328.258","327.367","341.626","340.794","23.7534","23.1069","24.4854","24.1945","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9089","99.8903","0.111","-0.043","-0.095","0.109","-0.050","-0.065","1.377","1.372","74.459","70.418","79.034","77.215","72.762","67.005","78.536","75.746","68.667","63.331","75.417","72.593","65.796","60.877","73.332","70.482","-0.080","-0.006","0.10847","0.10795","1.0500","174.95","174.97","170.01","170.01","0","0"
"0.0000","1","1","1","1","0","0","0","0","50","1","1.18560","26","0","0.0270","97.75","68.0000010000","0.00","26","26","26","26","-0.0099","0.2088","0.0031","325.499","-3.595","-3.519","-2.524","-2.435","325.5","9.0","10.437","0","0","0","0","0.1823","-6.67644","-6.67644","1.803","0.660","1.522","-0.647","59.792","0.012","0.4977","-0.36","100","0","0","170.11","0","0","0","0","0","0","0.0000","6134.0","0","30","5.0000","215.24","1.0000","0","0","0","0","0","0.0000","0","17.30","17.30","97.75","34.965","1.0000","110","614.86161","7500","99.999994000","99.999994000","99.999994000","99.999994000","290","1.80000","0.0000","1","1","155.55","69.465","69.465","65.63","65.63","37","-23.07","28.87","-34.80","38.65","1.0000","1595.32","-0.70","100","24.202","24.558","32.967","33.484","0.0000","1","100.00","0","0","0","0","4465","4629","5362","5590","328.001","327.245","341.036","340.249","23.7531","23.1065","24.4856","24.1946","340.000004000","340.000004000","354.999989000","354.999989000","99.8076","99.7724","99.9089","99.8903","0.121","-0.034","-0.084","0.122","-0.051","-0.060","1.338","1.326","74.457","70.416","79.035","77.216","72.746","66.994","78.528","75.742","68.652","63.320","75.409","72.589","65.782","60.866","73.324","70.478","-0.083","-0.003","0.10847","0.10790","1.0500","175.09","175.12","170.08","170.08","0","0"
